idDocumento,numDoc,folioDoc,folioUnico,origenFactura,tipoFactura,tipoDocAsociado,nomProveedor,rutProveedor,centroGestion,fechaSistema,fechaEmision,fechaEstimadaPago,fechaRecepSII,fechaRecepcion,moneda,montoTotal,estadoDoc,estadoAsociacion,estadoPago,estadoPagoSii,FechaIngreso,ConceptoCompras,Cliente,Proveedor,Honorario,Empleado,Cuenta,Cuenta 2,Centro,Unidad de Negocio,Estado,montoNeto,montoNoAfectoOExento
30935937,1420-21,1420-21,3479528,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1420 Unimarc PA Colina Brisas del Norte,2025-07-01T12:54:51.59,2025-06-30T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,299648.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,251805.0,0.0
30937793,1418-153,1418-153,BH 54,Factura,Boleta Honorarios,Recepción,CRISTIAN PATRICIO SANTELICES GALAZ,14155727-0,1418 Piso 8 Costanera Center,2025-07-01T15:11:19.923,2025-06-11T00:00:00,2025-07-31T00:00:00,No disponible,2025-07-01T00:00:00,$,300000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/11/2025 20:51:55,,,,S,,,,1418,Piso 8 Costanera Center,Activo,0.0,300000.0
30940004,1404-217,1404-217,761683,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODEXO CHILE SPA,94623000-6,1404 Hidrogeno Verde Colbun,2025-07-01T18:45:05.51,2025-06-24T00:00:00,2025-07-24T00:00:00,24-06-2025,2025-06-24T00:00:00,$,2270073.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,10/10/2024 12:57:29,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1404,Colbun Hidrogeno verde,Activo,1907624.0,0.0
30940427,1416-220,1416-220,14105,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ANDESCONTAINERS SPA,76752755-1,1416 Santa Isabel MPV,2025-07-01T19:36:30.07,2025-07-01T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,443870.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/14/2024 20:57:30,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1416,SISA MPV,Activo,373000.0,0.0
30941690,1314-67,1314-67,3011,Factura Electrónica (iHub),Factura Electrónica ,Recepción,PASTORINI Y TORRES LIMITADA,76130279-5,1314 Ivan Avendaño,2025-07-01T20:06:13.243,2025-07-01T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,535500.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,04/24/2025 21:41:39,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1314,Ivan Avendaño,Activo,450000.0,0.0
30941732,1416-221,1416-221,8886,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,COMERCIAL VICUNA SPA.,76022756-0,1416 Santa Isabel MPV,2025-07-01T20:07:03.273,2025-07-01T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,184030.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,08/26/2024 18:13:39,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,154647.0,0.0
30941902,1420-22,1420-22,13900374,Factura Electrónica (iHub),Factura Electrónica ,Recepción,PROVEEDORES INTEGRALES PRISA S.A.,96556940-5,1420 Unimarc PA Colina Brisas del Norte,2025-07-01T20:16:04.6,2025-07-02T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,146610.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/23/2024 21:29:12,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1420,SMU Brisas del Norte,Activo,123202.0,0.0
30942451,1417-209,1417-209,BH 251,Factura Electrónica,Boleta Honorarios,Recepción,DOMINGO JESUS URZUA VENEGAS,10686021-1,1417 Marathon EU Viña,2025-07-01T22:43:36.56,2025-06-27T00:00:00,2025-07-31T00:00:00,Sin información,2025-07-01T00:00:00,$,200000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/30/2025 12:54:46,,N,N,S,S,,,1417,Marathon EU Viña,Activo,0.0,200000.0
30942456,1417-210,1417-210,BH 250,Factura Electrónica,Boleta Honorarios,Recepción,NICOLAS SEBASTIAN MARDONES URRA,16812122-9,1417 Marathon EU Viña,2025-07-01T22:47:11.297,2025-06-27T00:00:00,2025-07-31T00:00:00,Sin información,2025-07-01T00:00:00,$,200000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/30/2025 13:02:24,,N,N,S,S,,,1417,Marathon EU Viña,Activo,0.0,200000.0
30942458,1417-211,1417-211,BH 249,Factura Electrónica,Boleta Honorarios,Recepción,JONATHAN GILDO ARAYA HERMOSILLA,14542722-3,1417 Marathon EU Viña,2025-07-01T22:49:36.083,2025-06-27T00:00:00,2025-07-31T00:00:00,Sin información,2025-07-01T00:00:00,$,200000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/24/2025 17:23:28,,N,N,S,S,,,1417,Marathon EU Viña,Activo,0.0,200000.0
30943595,1270-831,1270-831,3903991,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SERVICIOS EQUIFAX CHILE LIMITADA,85896100-9,1270 Oficina ICC,2025-07-02T09:46:29.223,2025-06-30T00:00:00,2025-07-31T00:00:00,01-07-2025,2025-07-01T00:00:00,$,93455.0,Aprobada,Totalmente Asociada,Sin Pagos,Sin Pagos,05/02/2024 15:11:14,Suscripciones,N,S,N,N,4.01.03.12,4.01.03.12 Suscripciones,1270,Oficina Central,Activo,78534.0,0.0
30944646,1270-832,1270-832,357634,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ICONSTRUYE S.A.,96941720-0,1270 Oficina ICC,2025-07-02T11:07:28.303,2025-06-30T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,UF,186911.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:11:02,Software,N,S,N,N,4.01.03.27,4.01.03.27 Software,1270,Oficina Central,Activo,157068.0,0.0
30946073,1270-833,1270-833,53272693,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,TELEFONICA CHILE S.A.,90635000-9,1270 Oficina ICC,2025-07-02T13:02:31.24,2025-07-01T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,19495.0,Ingresada,No Asociada,Sin Pagos,Sin Pagos,06/06/2025 14:16:48,Telefonía e internet,N,S,N,N,4.01.03.13,4.01.03.13 Gastos telefonicos  e Internet,1270,Oficina Central,Activo,16382.0,0.0
30946390,1417-212,1417-212,BH 258,Factura Electrónica,Boleta Honorarios,Recepción,DIEGO IGNACIO PAREDES GODOY ,19797375-7,1417 Marathon EU Viña,2025-07-02T13:41:54.973,2025-07-02T00:00:00,2025-08-01T00:00:00,Sin información,2025-07-02T00:00:00,$,120000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/25/2025 15:21:12,,N,N,S,S,,,1417,Marathon EU Viña,Activo,0.0,120000.0
30946646,1418-154,1418-154,1345,Factura Electrónica (iHub),Factura Electrónica ,Recepción,MAJUVESA SPA,77047987-8,1418 Piso 8 Costanera Center,2025-07-02T14:07:56.873,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,49980.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/17/2024 21:51:31,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,42000.0,0.0
30946668,1413-418,1413-418,542,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,CONSTRUCTORA REYBE SPA,77012466-2,1413 Inacap Apoquindo acceso univ y otros,2025-07-02T14:08:51.63,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,2859374.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/01/2024 19:59:32,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1413,Inacap Apoquindo,Activo,2402835.0,0.0
30947093,1407-566,1407-566,1809,Factura Electrónica (iHub),Factura Electrónica ,Recepción,IMPORTADORA Y COMERCIALIZADORA SERGIO EDMUNDO HERRERA GARRIDO E.I.R.L.,76282087-0,1407 SMU El Salvador,2025-07-02T14:52:29.61,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,282496.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/26/2024 18:13:24,Otros costos de explotación,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1407,SMU El Salvador,Activo,237392.0,0.0
30947373,1416-222,1416-222,3159,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DISTRIBUIDORA Y COMERCIALIZADORA TORRES Y DONOSO LIMITADA,76086127-8,1416 Santa Isabel MPV,2025-07-02T15:07:39.333,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,38009.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/28/2024 12:32:36,Art. varios oficina,N,S,N,N,4.01.03.04,4.01.03.04 Articulos de Oficina,1416,SISA MPV,Activo,31940.0,0.0
30948106,1418-155,1418-155,1394,Factura Electrónica (iHub),Factura Electrónica ,Recepción,TRANSPORTES ALFARO SPA,77454411-9,1418 Piso 8 Costanera Center,2025-07-02T15:57:12.187,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,2501380.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/10/2024 12:58:09,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1418,Piso 8 Costanera Center,Activo,2102000.0,0.0
30950658,1418-156,1418-156,744,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SEPULVEDA ROJAS INGENIERIA SERVICIOS Y CONSTRUCTORA SPA,77438289-5,1418 Piso 8 Costanera Center,2025-07-02T19:51:02.087,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,21204139.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:57,,,S,,,,,1418,Piso 8 Costanera Center,Activo,17818604.0,0.0
30952005,1417-213,1417-213,127,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ST ASEO INDUSTRIAL  Y OBRAS  SPA,77665052-8,1417 Marathon EU Viña,2025-07-03T02:09:44.56,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,333200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/26/2024 18:13:47,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,280000.0,0.0
30952014,1420-23,1420-23,2519291,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T02:10:07.21,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,2196169.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,1845520.0,0.0
30952020,1420-24,1420-24,2519297,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T02:10:30.347,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,1499400.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,1260000.0,0.0
30952133,1418-157,1418-157,1374917,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL K SPA,77137860-9,1418 Piso 8 Costanera Center,2025-07-03T02:47:32.02,2025-07-02T00:00:00,2025-08-01T00:00:00,02-07-2025,2025-07-02T00:00:00,$,141423.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,118843.0,0.0
30953859,1421-1,1421-1,BH 257,Factura Electrónica,Boleta Honorarios,Recepción,FELIPE ALEJANDRO OJEDA JELVEZ,16105268-K,1421 Super 10 S.A.,2025-07-03T11:23:56.77,2025-06-30T00:00:00,2025-08-02T00:00:00,Sin información,2025-07-03T00:00:00,$,90000.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,07/01/2025 15:06:41,,,,S,,,,1421,S10 Santa Rosa-Puente Alto,Activo,0.0,90000.0
30954441,1418-158,1418-158,659,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-03T12:14:13.84,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1547000.0,Aprobada,Totalmente Asociada,Pagada,DTE Pago Contado,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1300000.0,0.0
30954571,1418-159,1418-159,6546,Factura Electrónica (iHub),Factura Electrónica ,Recepción,TECNOLOGIA DE LA MADERA SOCIEDAD ANONIMA,96535070-5,1418 Piso 8 Costanera Center,2025-07-03T12:25:20.22,2025-06-26T00:00:00,2025-08-02T00:00:00,26-06-2025,2025-07-03T00:00:00,UF,3598384.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:56,,,S,,,,,1418,Piso 8 Costanera Center,Activo,3023852.0,0.0
30954668,1420-25,1420-25,34800005,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EASY RETAIL S.A.,76568660-1,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T12:34:42.63,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1642200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,1380000.0,0.0
30954732,1420-26,1420-26,34800006,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EASY RETAIL S.A.,76568660-1,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T12:39:10.85,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1642200.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,1380000.0,0.0
30955363,1420-27,1420-27,3480384,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T13:39:24.78,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,39895.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,33525.0,0.0
30956217,1420-28,1420-28,3480421,Factura Electrónica (iHub),Factura Electrónica ,Recepción,AUSIN HNOS. S.A.,81293200-4,1420 Unimarc PA Colina Brisas del Norte,2025-07-03T15:06:50.32,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,809680.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:20,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,680403.0,0.0
30957028,1418-160,1418-160,660,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-03T16:05:46.48,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1547000.0,Cancelada,No Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1300000.0,0.0
30958475,1418-161,1418-161,376253,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL SCANAVINI LIMITADA,79831880-2,1418 Piso 8 Costanera Center,2025-07-03T18:10:44.323,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,435062.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:56,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,365598.0,0.0
30958826,1416-223,1416-223,6613350,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,ELECTROCOM S.A.,96355000-6,1416 Santa Isabel MPV,2025-07-03T19:29:25.627,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,3399174.0,Cancelada,No Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,2856449.0,0.0
30959292,1391-318,1391-318,2686,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ECOCRECE SPA,77041171-8,1391 INACAP - Obras menores,2025-07-03T19:59:27.673,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,42366.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:55,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1391,Inacap Obras menores,Activo,35602.0,0.0
30959417,1416-224,1416-224,129,Factura Electrónica (iHub),Factura Electrónica ,Recepción,TRANSPORTES M Y E SPA,77904011-9,1416 Santa Isabel MPV,2025-07-03T20:57:35.51,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,714000.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,08/26/2024 18:13:41,Fletes / Retiro escombros,N,S,N,N,4.01.02.04,4.01.02.04 Otros costos de explotación,1416,SISA MPV,Activo,600000.0,0.0
30960166,1418-162,1418-162,2520124,Factura Electrónica (iHub),Factura Electrónica ,Recepción,YOLITO BALART HERMANOS LTDA.,80565900-9,1418 Piso 8 Costanera Center,2025-07-04T02:44:30.043,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1305505.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,1097063.0,0.0
30960238,1420-29,1420-29,140258944,Factura Electrónica (iHub),Factura Electrónica ,Recepción,SODIMAC S.A.,96792430-K,1420 Unimarc PA Colina Brisas del Norte,2025-07-04T03:38:19.953,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,121931.0,Ingresada,Parcialmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:19,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1420,SMU Brisas del Norte,Activo,102463.0,0.0
30961480,1418-163,1418-163,658,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-04T10:27:12.68,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1547000.0,Aprobada,Totalmente Asociada,Pagada,DTE Pago Contado,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1300000.0,0.0
30961630,1417-214,1417-214,987,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SERVICIOS DE INGENIERÍA MG SPA,76687667-6,1417 Marathon EU Viña,2025-07-04T10:45:46.763,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,9298717.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/08/2024 13:11:27,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1417,Marathon EU Viña,Activo,7814048.0,0.0
30961637,1415-212,1415-212,986,Factura Electrónica (iHub),Factura Electrónica ,Estado de Pago,SERVICIOS DE INGENIERÍA MG SPA,76687667-6,1415 Casa Idea Talca,2025-07-04T10:46:31.583,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,6047606.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/08/2024 13:11:27,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1415,Casa Ideas Talca,Activo,5082022.0,0.0
30961707,1397-287,1397-287,293,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ASESGO LIMITADA,76932814-9,1397 MPLD Reconversion M0 y M1,2025-07-04T10:50:20.587,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,1846832.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:10:59,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1397,MPLD Reconversión M0 y M1,Activo,1551960.0,0.0
30961729,1418-165,1418-165,42305,Factura Electrónica (iHub),Factura Electrónica ,Recepción,BAEBSA S.A.,76336177-2,1418 Piso 8 Costanera Center,2025-07-04T10:51:43.95,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,535500.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/19/2025 21:07:39,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,450000.0,0.0
30961734,1420-30,1420-30,3542,Factura Electrónica (iHub),Factura Electrónica ,Recepción,COMERCIAL FRANCHELI SPA,77997751-K,1420 Unimarc PA Colina Brisas del Norte,2025-07-04T10:52:28.86,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,89488.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,07/07/2025 01:03:58,,,S,,,,,1420,SMU Brisas del Norte,Activo,75200.0,0.0
30961740,1416-225,1416-225,35682129,Factura Electrónica (iHub),Factura Electrónica ,Recepción,EASY RETAIL S.A.,76568660-1,1416 Santa Isabel MPV,2025-07-04T10:53:22.743,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,2317918.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,04/18/2024 19:29:13,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1416,SISA MPV,Activo,1947830.0,0.0
30961751,1420-31,1420-31,44229,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,ECOMET S A,81163600-2,1420 Unimarc PA Colina Brisas del Norte,2025-07-04T10:55:01.89,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,UF,1353795.0,Ingresada,Totalmente Asociada,Sin Pagos,Pago Crédito,11/12/2024 19:59:29,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1420,SMU Brisas del Norte,Activo,1137643.0,0.0
30962123,1270-835,1270-835,BH 5256,Factura Electrónica,Boleta Honorarios,Recepción,CCL AUDITORES CONSULTORES LTDA,76446733-7,1270 Oficina ICC,2025-07-04T11:11:44.633,2025-06-25T00:00:00,2025-08-03T00:00:00,Sin información,2025-07-04T00:00:00,UF,1570683.0,Aprobada,Totalmente Asociada,Pagada,Sin Pagos,06/06/2025 14:33:44,,,,S,,,,1270,Oficina Central,Activo,0.0,1570683.0
30963595,1418-167,1418-167,662,Factura Electrónica (iHub),Factura Electrónica ,Recepción,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-04T13:19:38.8,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,1547000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1300000.0,0.0
30963655,1418-168,1418-168,147386,Factura Electrónica (iHub),Factura Electrónica ,Recepción,CENCOSUD SHOPPING S.A.,76433310-1,1418 Piso 8 Costanera Center,2025-07-04T13:22:03.28,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,UF,140265.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,10/24/2024 19:03:42,Arriendos obras,S,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,117870.0,0.0
30964317,1418-169,1418-169,6613452,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ELECTROCOM S.A.,96355000-6,1418 Piso 8 Costanera Center,2025-07-04T14:30:50.403,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,720228.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,05/02/2024 15:54:57,Materiales,N,S,N,N,4.01.02.01,4.01.02.01 Materiales,1418,Piso 8 Costanera Center,Activo,605234.0,0.0
30964812,1418-170,1418-170,660,Factura Electrónica (iHub),Factura Electrónica ,Sin Documento Asociado,DANIEL PATRICIO MENZEL BURGOS,12891504-4,1418 Piso 8 Costanera Center,2025-07-04T14:59:39.517,2025-07-03T00:00:00,2025-08-02T00:00:00,03-07-2025,2025-07-03T00:00:00,$,1547000.0,Aprobada,Totalmente Asociada,Pagada,Pago Crédito,07/07/2025 01:03:46,Subcontratos,N,S,N,N,4.01.02.02,4.01.02.02 Subcontratos,1418,Piso 8 Costanera Center,Activo,1300000.0,0.0
30965276,1418-174,1418-174,77663,Factura Electrónica (iHub),Factura Electrónica ,Recepción,ALO RENTAL SPA,77983880-3,1418 Piso 8 Costanera Center,2025-07-04T15:47:48.343,2025-07-04T00:00:00,2025-08-03T00:00:00,04-07-2025,2025-07-04T00:00:00,$,317563.0,Aprobada,Totalmente Asociada,Sin Pagos,Pago Crédito,12/11/2024 17:23:50,Arriendos obras,N,S,N,N,4.01.02.03,4.01.02.03 Arriendos de Maquinarias y Equipos,1418,Piso 8 Costanera Center,Activo,266860.0,0.0
